"objectid","id","sensor_eui","zeitpunkt","temperature","humidity","latitude","longitude","noise","sit","geometry"
"24925","21447","0080E115003BCA25","20220823154931","26.18","32.20","47.39253210","8.49137790","45","0","POINT (2679480.5 1249611.2)"
"24926","21448","0080E115003BCA25","20220823151931","26.18","32.20","47.39253210","8.49137790","45","0","POINT (2679480.5 1249611.2)"
"25184","20410","0080E115003BC2AD","20220822164440","25.61","38.22","47.39257600","8.49098900","46","0","POINT (2679451 1249615.8)"
"25186","20412","0080E115003BC2AD","20220822154440","25.61","38.22","47.39257600","8.49098900","46","0","POINT (2679451 1249615.8)"
"25557","18191","0080E115003BC2AD","20220820101852","20.53","85.33","47.39243440","8.49107760","45","0","POINT (2679458 1249600.1)"
"25568","18202","0080E11500180306","20220820110638","20.20","83.92","47.39251650","8.49128370","45","0","POINT (2679473.2 1249609.5)"
"25570","18204","0080E11500180306","20220820100638","20.20","83.92","47.39251650","8.49128370","45","0","POINT (2679473.2 1249609.5)"
"25647","19361","0080E115003BC2AD","20220821162027","25.04","47.79","47.39250210","8.49094430","45","0","POINT (2679447.8 1249607.5)"
"25648","19362","0080E115003BC2AD","20220821155027","25.04","47.79","47.39250210","8.49094430","45","0","POINT (2679447.8 1249607.5)"
"25649","19363","0080E115003BC2AD","20220821152027","25.04","47.79","47.39250210","8.49094430","45","0","POINT (2679447.8 1249607.5)"
"25650","19364","0080E115003BC2AD","20220821145027","25.04","47.79","47.39250210","8.49094430","45","0","POINT (2679447.8 1249607.5)"
"25966","19464","0080E115003BC2AD","20220821185902","22.24","55.31","47.39248330","8.49132840","45","0","POINT (2679476.8 1249605.8)"
"26131","18333","0080E115003BC2AD","20220820173151","22.66","73.07","47.39243670","8.49128380","45","0","POINT (2679473.5 1249600.6)"
"26132","18334","0080E115003BC2AD","20220820170151","22.66","73.07","47.39243670","8.49128380","45","0","POINT (2679473.5 1249600.6)"
"26422","18408","0080E11500180306","20220820182840","19.74","89.31","47.39254840","8.49105120","45","0","POINT (2679455.8 1249612.8)"
"26540","19606","0080E115003BC1DF","20220921023218","9.49","76.72","47.39255910","8.49128270","45","0","POINT (2679473.2 1249614.2)"
"26541","19607","0080E115003BC1DF","20220921020218","9.49","76.72","47.39255910","8.49128270","45","0","POINT (2679473.2 1249614.2)"
"26542","19608","0080E115003BC1DF","20220921013218","9.49","76.72","47.39255910","8.49128270","45","0","POINT (2679473.2 1249614.2)"
"27308","27853","0080E115003BC812","20220929015950","8.22","102.40","47.39243820","8.49129530","45","0","POINT (2679474.2 1249600.8)"
"27311","27856","0080E115003BC812","20220929002950","8.22","102.40","47.39243820","8.49129530","45","0","POINT (2679474.2 1249600.8)"
"27312","27857","0080E115003BC1DF","20220929024308","8.16","102.77","47.39251930","8.49152840","45","0","POINT (2679491.8 1249610)"
"27313","27858","0080E115003BC1DF","20220929021308","8.16","102.77","47.39251930","8.49152840","45","0","POINT (2679491.8 1249610)"
"27314","27859","0080E115003BC1DF","20220929014308","8.16","102.77","47.39251930","8.49152840","45","0","POINT (2679491.8 1249610)"
"27315","27860","0080E115003BC1DF","20220929011308","8.16","102.77","47.39251930","8.49152840","45","0","POINT (2679491.8 1249610)"
"28960","27273","0080E115003BC812","20220928235423","8.12","102.32","47.39258740","8.49125810","45","0","POINT (2679471.2 1249617.2)"
"28962","27275","0080E115003BC812","20220928225423","8.12","102.32","47.39258740","8.49125810","45","0","POINT (2679471.2 1249617.2)"
"497","789","0080E1150017F5F8","20221001104020","21.36","44.16","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"498","790","0080E1150017F5F8","20221001101020","21.36","44.16","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"499","791","0080E1150017F5F8","20221001094020","21.36","44.16","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"500","792","0080E1150017F5F8","20221001091020","21.36","44.16","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"533","825","0080E1150017F5F8","20221001124611","21.34","44.36","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"534","826","0080E1150017F5F8","20221001121611","21.34","44.36","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"535","827","0080E1150017F5F8","20221001114611","21.34","44.36","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"536","828","0080E1150017F5F8","20221001111611","21.34","44.36","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"1963","1673","0080E1150017F5F8","20221002032759","21.38","48.13","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"1964","1674","0080E1150017F5F8","20221002025759","21.38","48.13","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"1965","1675","0080E1150017F5F8","20221002022759","21.38","48.13","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"1966","1676","0080E1150017F5F8","20221002015759","21.38","48.13","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"2740","3029","0080E1150017F5F8","20221003192031","22.55","50.31","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"2741","3030","0080E1150017F5F8","20221003185031","22.55","50.31","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"2742","3031","0080E1150017F5F8","20221003182031","22.55","50.31","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"2743","3032","0080E1150017F5F8","20221003175031","22.55","50.31","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"3074","2785","0080E1150017F5F8","20221003064502","22.15","50.37","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"3075","2786","0080E1150017F5F8","20221003061502","22.15","50.37","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"3076","2787","0080E1150017F5F8","20221003054502","22.15","50.37","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"3077","2788","0080E1150017F5F8","20221003051502","22.15","50.37","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"3118","2829","0080E1150017F5F8","20221003085103","22.05","50.44","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"3119","2830","0080E1150017F5F8","20221003082103","22.05","50.44","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"3120","2831","0080E1150017F5F8","20221003075103","22.05","50.44","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"3121","2832","0080E1150017F5F8","20221003072103","22.05","50.44","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"4045","3753","0080E1150017F5F8","20221004055004","22.02","48.23","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"4046","3754","0080E1150017F5F8","20221004052004","22.02","48.23","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"4047","3755","0080E1150017F5F8","20221004045004","22.02","48.23","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"4048","3756","0080E1150017F5F8","20221004042004","22.02","48.23","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"18152","23097","0080E1150017F5F8","20220924233058","24.79","42.71","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"18153","23098","0080E1150017F5F8","20220924230058","24.79","42.71","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"18154","23099","0080E1150017F5F8","20220924223058","24.79","42.71","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"18155","23100","0080E1150017F5F8","20220924220058","24.79","42.71","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"18807","25193","0080E1150017F5F8","20220926234150","23.59","42.71","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"18808","25194","0080E1150017F5F8","20220926231150","23.59","42.71","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"18809","25195","0080E1150017F5F8","20220926224150","23.59","42.71","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"18810","25196","0080E1150017F5F8","20220926221150","23.59","42.71","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20316","25909","0080E1150017F5F8","20220927055855","23.28","42.30","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20317","25910","0080E1150017F5F8","20220927052855","23.28","42.30","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20318","25911","0080E1150017F5F8","20220927045855","23.28","42.30","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20319","25912","0080E1150017F5F8","20220927042855","23.28","42.30","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20508","23725","0080E1150017F5F8","20220925013634","24.67","42.94","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20509","23726","0080E1150017F5F8","20220925010634","24.67","42.94","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20510","23727","0080E1150017F5F8","20220925003634","24.67","42.94","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20511","23728","0080E1150017F5F8","20220925000634","24.67","42.94","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20697","22689","0080E1150017F5F8","20220924023509","25.14","40.45","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20698","22690","0080E1150017F5F8","20220924020509","25.14","40.45","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20699","22691","0080E1150017F5F8","20220924013509","25.14","40.45","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20700","22692","0080E1150017F5F8","20220924010509","25.14","40.45","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20764","23765","0080E1150017F5F8","20220925034212","24.54","43.17","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20765","23766","0080E1150017F5F8","20220925031212","24.54","43.17","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20766","23767","0080E1150017F5F8","20220925024212","24.54","43.17","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20767","23768","0080E1150017F5F8","20220925021212","24.54","43.17","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20997","22773","0080E1150017F5F8","20220924064615","24.98","41.08","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20998","22774","0080E1150017F5F8","20220924061615","24.98","41.08","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"20999","22775","0080E1150017F5F8","20220924054615","24.98","41.08","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"21000","22776","0080E1150017F5F8","20220924051615","24.98","41.08","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"21257","22817","0080E1150017F5F8","20220924085148","24.91","41.76","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"21258","22818","0080E1150017F5F8","20220924082148","24.91","41.76","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"21259","22819","0080E1150017F5F8","20220924075148","24.91","41.76","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"21260","22820","0080E1150017F5F8","20220924072148","24.91","41.76","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"21656","24009","0080E1150017F5F8","20220925161610","24.23","43.71","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"21657","24010","0080E1150017F5F8","20220925154610","24.23","43.71","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"21658","24011","0080E1150017F5F8","20220925151610","24.23","43.71","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"21659","24012","0080E1150017F5F8","20220925144610","24.23","43.71","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"21971","24829","0080E1150017F5F8","20220926045008","23.72","44.15","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"21972","24830","0080E1150017F5F8","20220926042008","23.72","44.15","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"21973","24831","0080E1150017F5F8","20220926035008","23.72","44.15","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"21974","24832","0080E1150017F5F8","20220926032008","23.72","44.15","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"22015","24873","0080E1150017F5F8","20220926065551","23.64","44.07","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"22016","24874","0080E1150017F5F8","20220926062551","23.64","44.07","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"22017","24875","0080E1150017F5F8","20220926055551","23.64","44.07","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"22018","24876","0080E1150017F5F8","20220926052551","23.64","44.07","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"22426","22041","0080E1150017F5F8","20220923222405","25.29","40.28","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"22427","22042","0080E1150017F5F8","20220923215405","25.29","40.28","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"22428","22043","0080E1150017F5F8","20220923212405","25.29","40.28","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"22429","22044","0080E1150017F5F8","20220923205405","25.29","40.28","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"22918","20949","0080E1150017F5F8","20220922191208","25.09","40.13","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"22919","20950","0080E1150017F5F8","20220922184208","25.09","40.13","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"22920","20951","0080E1150017F5F8","20220922181208","25.09","40.13","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"22921","20952","0080E1150017F5F8","20220922174208","25.09","40.13","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"23363","18801","0080E1150017F5F8","20220920145525","22.99","38.27","47.38290400","8.54113490","45","6","POINT (2683251.8 1248592.5)"
"23364","18802","0080E1150017F5F8","20220920142525","22.99","38.27","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"23365","18803","0080E1150017F5F8","20220920135525","22.99","38.27","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"23366","18804","0080E1150017F5F8","20220920132525","22.99","38.27","47.38290400","8.54113490","45","49","POINT (2683251.8 1248592.5)"
"23623","18845","0080E1150017F5F8","20220920170053","24.08","40.81","47.38290400","8.54113490","45","100","POINT (2683251.8 1248592.5)"
"23624","18846","0080E1150017F5F8","20220920163053","24.08","40.81","47.38290400","8.54113490","45","100","POINT (2683251.8 1248592.5)"
"23625","18847","0080E1150017F5F8","20220920160053","24.08","40.81","47.38290400","8.54113490","45","12","POINT (2683251.8 1248592.5)"
"23626","18848","0080E1150017F5F8","20220920153053","24.08","40.81","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"23667","18889","0080E1150017F5F8","20220920190623","24.70","41.53","47.38290400","8.54113490","45","7","POINT (2683251.8 1248592.5)"
"23668","18890","0080E1150017F5F8","20220920183623","24.70","41.53","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"23669","18891","0080E1150017F5F8","20220920180623","24.70","41.53","47.38290400","8.54113490","45","13","POINT (2683251.8 1248592.5)"
"23670","18892","0080E1150017F5F8","20220920173623","24.70","41.53","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"25547","21637","0080E1150017F5F8","20220923012835","25.11","39.30","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"25548","21638","0080E1150017F5F8","20220923005835","25.11","39.30","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"25549","21639","0080E1150017F5F8","20220923002835","25.11","39.30","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
"25550","21640","0080E1150017F5F8","20220922235835","25.11","39.30","47.38290400","8.54113490","45","0","POINT (2683251.8 1248592.5)"
