Abstimmungs_Datum,Nr_Politische_Ebene,Name_Politische_Ebene,Abstimmungs_Text,Nr_Resultat_Gebiet,Name_Resultat_Gebiet,Nr_Wahlkreis_StZH,Name_Wahlkreis_StZH,Stimmberechtigt,Ja_Absolut,Nein_Absolut,Stimmbeteiligung_Prozent,Ja_Prozent,Nein_Prozent,Staende_Ja,Staende_Nein
9/27/1992,2,Kanton Zürich,Volksinitiative 'Steuerentlastungen für Mieterinnen und Mieter'  (Mietzinsabzug),3,Stadt Zürich,,,,67172,36081,46.4,65.1,34.9,,
9/27/1992,2,Kanton Zürich,"Beschluss des Kantonsrates über die Bewilligung eines Kredites für Erweiterungsbauten der Kantonspolizei auf dem Areal des Nationalstrassen-Werkhofes Urdorf, Gemeinde Urdorf (30,09 Mio.)",2,Kanton Zürich,,,,191550,175614,50.6,52.2,47.8,,
9/27/1992,2,Kanton Zürich,"Beschluss des Kantonsrates über die Bewilligung eines Kredites für Erweiterungsbauten der Kantonspolizei auf dem Areal des Nationalstrassen-Werkhofes Urdorf, Gemeinde Urdorf (30,09 Mio.)",3,Stadt Zürich,,,,56655,42044,45.8,57.4,42.6,,
9/27/1992,3,Stadt Zürich,"Baurecht für ein Kongresshotel über dem Parkhaus Escherwiese, Quartier Enge",3,Stadt Zürich,,,,52368,49136,46,51.6,48.4,,
9/27/1992,3,Stadt Zürich,"Objektkredit von 30,4 Mio. Franken für die zehnte Ausbauetappe des Fernwärmenetzes in Oerlikon und Affoltern",3,Stadt Zürich,,,,83539,17335,45.9,82.8,17.2,,
9/27/1992,3,Stadt Zürich,Änderung von Artikel 87 der Gemeindeordnung,3,Stadt Zürich,,,,60888,25684,44.8,70.3,29.7,,
6/21/1992,3,Stadt Zürich,Sparmassnahmen der Stadt: Revison des Gemeindebeschlusses vom 1. April 1990 über die Verbilligung von Monats- und Jahreskarten des Verkehrsverbundes,3,Stadt Zürich,,,,18357,46241,28.7,28.4,71.6,,
6/21/1992,3,Stadt Zürich,Vorschlag des Gemeinderates für ein öffentliches Zentrum auf dem Papier-Werdareal ('Haus im Fluss'),3,Stadt Zürich,,,,24861,36931,28.3,40.2,59.8,,
6/21/1992,3,Stadt Zürich,Teilrevision der Gemeindeverordnung. Neufassung der Bestimmung über den Beauftragten/ die Beauftragte in Beschwerdensachen und Einführung der Stellvertretung,3,Stadt Zürich,,,,40716,16784,27.9,70.8,29.2,,
6/21/1992,3,Stadt Zürich,"Objektkredit von 65,47 Mio. Franken für den Bau des Unterwerkes Zeughaus",3,Stadt Zürich,,,,36956,23944,28.1,60.7,39.3,,
6/21/1992,3,Stadt Zürich,Objektkredit von 65 Mio. Franken für die Erstellung der Wohnüberbauung Selnau,3,Stadt Zürich,,,,43747,19138,28.3,69.6,30.4,,
6/21/1992,3,Stadt Zürich,"Objektkredit von 39,4 Mio. Franken für den Neubau der Primarschulanlage Rütihof",3,Stadt Zürich,,,,38908,23630,28.3,62.2,37.8,,
5/17/1992,1,Eidgenossenschaft,Eidgenössische Volksinitiative 'zur Rettung unserer Gewässer',1,Eidgenossenschaft,,,4516994,644083,1093987,39.2,37.1,62.9,0,23    
5/17/1992,1,Eidgenossenschaft,Eidgenössische Volksinitiative 'zur Rettung unserer Gewässer',2,Kanton Zürich,,,,145928,192824,45,43.1,56.9,,
5/17/1992,1,Eidgenossenschaft,Eidgenössische Volksinitiative 'zur Rettung unserer Gewässer',3,Stadt Zürich,,,,52693,47753,44.7,52.5,47.5,,
5/17/1992,1,Eidgenossenschaft,Bundesbeschluss über den Beitritt der Schweiz zu den Institutionen von Bretton Woods,1,Eidgenossenschaft,,,4516994,923685,730553,38.8,55.8,44.2,,
5/17/1992,1,Eidgenossenschaft,Bundesbeschluss über den Beitritt der Schweiz zu den Institutionen von Bretton Woods,2,Kanton Zürich,,,,174502,142054,44.1,55.1,44.9,,
5/17/1992,1,Eidgenossenschaft,Bundesbeschluss über den Beitritt der Schweiz zu den Institutionen von Bretton Woods,3,Stadt Zürich,,,,52852,39470,43.3,57.2,42.8,,
5/17/1992,1,Eidgenossenschaft,Bundesbeschluss über die Volksinitiative 'gegen Missbräuche der Fortpflanzungs- und Gentechnologie beim Menschen' (Gegenentwurf),1,Eidgenossenschaft,,,4516994,1270052,450635,39.2,73.8,26.2,22    ,1
5/17/1992,1,Eidgenossenschaft,Bundesbeschluss über die Volksinitiative 'gegen Missbräuche der Fortpflanzungs- und Gentechnologie beim Menschen' (Gegenentwurf),2,Kanton Zürich,,,,260873,73927,45,77.9,22.1,,
5/17/1992,1,Eidgenossenschaft,Bundesbeschluss über die Volksinitiative 'gegen Missbräuche der Fortpflanzungs- und Gentechnologie beim Menschen' (Gegenentwurf),3,Stadt Zürich,,,,77918,21159,44.7,78.6,21.4,,
5/17/1992,1,Eidgenossenschaft,Bundesgesetz über die Mitwirkung der Schweiz an den Institutionen von Bretton Woods,1,Eidgenossenschaft,,,4516994,929929,718254,38.8,56.4,43.6,,
5/17/1992,1,Eidgenossenschaft,Bundesgesetz über die Mitwirkung der Schweiz an den Institutionen von Bretton Woods,2,Kanton Zürich,,,,177988,138113,44.1,56.3,43.7,,
5/17/1992,1,Eidgenossenschaft,Bundesgesetz über die Mitwirkung der Schweiz an den Institutionen von Bretton Woods,3,Stadt Zürich,,,,54304,38643,43.7,58.4,41.6,,
5/17/1992,1,Eidgenossenschaft,"Bundesgesetz über den Schutz der Gewässer (Gewässerschutzgesetz, GSchG)",1,Eidgenossenschaft,,,4516994,1151706,591240,39.2,66.1,33.9,,
5/17/1992,1,Eidgenossenschaft,"Bundesgesetz über den Schutz der Gewässer (Gewässerschutzgesetz, GSchG)",2,Kanton Zürich,,,,237307,102067,45,69.9,30.1,,
5/17/1992,1,Eidgenossenschaft,"Bundesgesetz über den Schutz der Gewässer (Gewässerschutzgesetz, GSchG)",3,Stadt Zürich,,,,76520,24338,44.7,75.9,24.1,,
5/17/1992,1,Eidgenossenschaft,Bundesbeschluss über die Einführung eines Zivildienstes für Dienstverweigerer,1,Eidgenossenschaft,,,4516994,1442263,305441,39.2,82.5,17.5,23    ,0
5/17/1992,1,Eidgenossenschaft,Bundesbeschluss über die Einführung eines Zivildienstes für Dienstverweigerer,2,Kanton Zürich,,,,286166,55158,45.1,83.8,16.2,,
5/17/1992,1,Eidgenossenschaft,Bundesbeschluss über die Einführung eines Zivildienstes für Dienstverweigerer,3,Stadt Zürich,,,,87908,13294,44.8,86.9,13.1,,
5/17/1992,1,Eidgenossenschaft,"Schweizerisches Strafgesetzbuch Militärstrafgesetz (Strafbare Handlungen gegen die sexuelle Integrität), Aenderung vom 21. Juni 1991",1,Eidgenossenschaft,,,4516994,1255604,461723,39.2,73.1,26.9,,
5/17/1992,1,Eidgenossenschaft,"Schweizerisches Strafgesetzbuch Militärstrafgesetz (Strafbare Handlungen gegen die sexuelle Integrität), Aenderung vom 21. Juni 1991",2,Kanton Zürich,,,,258955,75397,45,77.4,22.6,,
5/17/1992,1,Eidgenossenschaft,"Schweizerisches Strafgesetzbuch Militärstrafgesetz (Strafbare Handlungen gegen die sexuelle Integrität), Aenderung vom 21. Juni 1991",3,Stadt Zürich,,,,80533,18366,44.6,81.4,18.6,,
5/17/1992,3,Stadt Zürich,Erlass einer Verordnung zum Schutz des Baumbestandes in der Stadt Zürich (Baumschutzverordnung),3,Stadt Zürich,,,,53714,46247,44.6,53.7,46.3,,
5/17/1992,3,Stadt Zürich,Erlass einer neuen Bau- und Zonenordnung (BZO),3,Stadt Zürich,,,,51531,48062,44.5,51.7,48.3,,
3/7/1992,3,Stadt Zürich,Objektkredit von 30 Mio. Franken für die Erweiterung der Klinik für Nuklearmedizin und Radio-Onkologie am Stadtspital Triemli,3,Stadt Zürich,,,,71013,25086,43,73.9,26.1,,
2/16/1992,1,Eidgenossenschaft,Eidgenössische Volksinitiative 'zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch!)',1,Eidgenossenschaft,,,4515485,864898,1117236,44.5,43.6,56.4,3 1/2,19 1/2
2/16/1992,1,Eidgenossenschaft,Eidgenössische Volksinitiative 'zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch!)',2,Kanton Zürich,,,,193476,178588,49.1,52,48,,
2/16/1992,1,Eidgenossenschaft,Eidgenössische Volksinitiative 'zur drastischen und schrittweisen Einschränkung der Tierversuche (Weg vom Tierversuch!)',3,Stadt Zürich,,,,59096,46969,46.7,55.7,44.3,,
2/16/1992,1,Eidgenossenschaft,Eidgenössische Volksinitiative 'für eine finanziell tragbare Krankenversicherung (Krankenkasseninitiative)',1,Eidgenossenschaft,,,4515485,772995,1195550,44.4,39.3,60.7,1,22    
2/16/1992,1,Eidgenossenschaft,Eidgenössische Volksinitiative 'für eine finanziell tragbare Krankenversicherung (Krankenkasseninitiative)',2,Kanton Zürich,,,,152045,214747,48.8,41.5,58.5,,
2/16/1992,1,Eidgenossenschaft,Eidgenössische Volksinitiative 'für eine finanziell tragbare Krankenversicherung (Krankenkasseninitiative)',3,Stadt Zürich,,,,50699,53415,46.3,48.7,51.3,,
2/16/1992,2,Kanton Zürich,Gesetz über Kinderzulagen für Arbeitnehmer (Änderung),2,Kanton Zürich,,,,258048,101969,47.8,71.7,28.3,,
2/16/1992,2,Kanton Zürich,Gesetz über Kinderzulagen für Arbeitnehmer (Änderung),3,Stadt Zürich,,,,69444,28366,43.6,71,29,,
12/8/1991,2,Kanton Zürich,Volksinitiative 'Rechtsschutz in Strafsachen',2,Kanton Zürich,,,,90013,117291,28.4,43.4,56.6,,
12/8/1991,2,Kanton Zürich,Volksinitiative 'Rechtsschutz in Strafsachen',3,Stadt Zürich,,,,41170,35422,35.1,53.8,46.2,,
12/8/1991,2,Kanton Zürich,Kantonsratsgesetz (Änderung),2,Kanton Zürich,,,,156759,48712,28.3,76.3,23.7,,
12/8/1991,2,Kanton Zürich,Kantonsratsgesetz (Änderung),3,Stadt Zürich,,,,62820,12396,34.9,83.5,16.5,,
12/8/1991,2,Kanton Zürich,Einführungsgesetz zum schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) 'Konsumkreditgesetz',2,Kanton Zürich,,,,137525,69820,28.4,66.3,33.7,,
12/8/1991,2,Kanton Zürich,Einführungsgesetz zum schweizerischen Zivilgesetzbuch (EG zum ZGB) (Änderung) 'Konsumkreditgesetz',3,Stadt Zürich,,,,56096,20051,35,73.7,26.3,,
12/8/1991,2,Kanton Zürich,Landwirtschaftsgesetz (Änderung) (Einführung neuer Möglichkeiten zur Unterstützung besonders umweltschonender Produktionsformen wie auch der Förderung des biologischen Landbaues durch Umstellungsbeiträge),2,Kanton Zürich,,,,149233,63595,28.6,70.1,29.9,,
12/8/1991,2,Kanton Zürich,Landwirtschaftsgesetz (Änderung) (Einführung neuer Möglichkeiten zur Unterstützung besonders umweltschonender Produktionsformen wie auch der Förderung des biologischen Landbaues durch Umstellungsbeiträge),3,Stadt Zürich,,,,58915,19806,35.4,74.8,25.2,,
12/8/1991,3,Stadt Zürich,Bewilligung jährlich wiederkehrender Ausgaben von 750'000 Franken für den Betrieb eines Kultur- und Begegnungszentrums auf dem Areal des ehemaligen Kanzleischulhauses ab 1992,3,Stadt Zürich,,,,36617,45551,36.1,44.6,55.4,,
12/8/1991,3,Stadt Zürich,Öffentliches Register über Interessenverbindungen der Mitglieder des Gemeinderates,3,Stadt Zürich,,,,63623,13544,35.2,82.4,17.6,,
9/1/1991,2,Kanton Zürich,"Einzelinitiative M. Lenzlinger, Zürich, betreffend Einführung der Stichfrage bei Volksabstimmungen über Initiative und Gegenvorschlag",2,Kanton Zürich,,,,144352,48262,27.2,74.9,25.1,,
9/1/1991,2,Kanton Zürich,"Einzelinitiative M. Lenzlinger, Zürich, betreffend Einführung der Stichfrage bei Volksabstimmungen über Initiative und Gegenvorschlag",3,Stadt Zürich,,,,43905,14899,27.8,74.7,25.3,,
9/1/1991,2,Kanton Zürich,Stellungnahme des Kantons Zürich im Rahmen des Vernehmlassungsverfahrens des Bundes über die Wünschbarkeit der Errichtung eines zentralen Zwischenlagers für radioaktive Abfälle in Würenlingen,2,Kanton Zürich,,,,138751,60268,27.4,69.7,30.3,,
9/1/1991,2,Kanton Zürich,Stellungnahme des Kantons Zürich im Rahmen des Vernehmlassungsverfahrens des Bundes über die Wünschbarkeit der Errichtung eines zentralen Zwischenlagers für radioaktive Abfälle in Würenlingen,3,Stadt Zürich,,,,38200,23164,28,62.3,37.7,,
9/1/1991,2,Kanton Zürich,"Beschluss des Kantonsrates über die Bewilligung eines Kredites für den Bau des Autobahnzusammenschlusses Lindengarten bis Römerhof und des Halbanschlusses Flughafen in Kloten (54,4 Mio.)",2,Kanton Zürich,,,,131385,74945,27.6,63.7,36.3,,
9/1/1991,2,Kanton Zürich,"Beschluss des Kantonsrates über die Bewilligung eines Kredites für den Bau des Autobahnzusammenschlusses Lindengarten bis Römerhof und des Halbanschlusses Flughafen in Kloten (54,4 Mio.)",3,Stadt Zürich,,,,32245,31288,28.3,50.8,49.2,,
9/1/1991,2,Kanton Zürich,Strafprozessordnung (Änderung),2,Kanton Zürich,,,,168001,26742,27.2,86.3,13.7,,
9/1/1991,2,Kanton Zürich,Strafprozessordnung (Änderung),3,Stadt Zürich,,,,50578,8974,27.8,84.9,15.1,,
9/1/1991,2,Kanton Zürich,Volksinitiative 'Läbe i d'Kaserne',2,Kanton Zürich,,,,63371,140133,27.5,31.1,68.9,,
9/1/1991,2,Kanton Zürich,Volksinitiative 'Läbe i d'Kaserne',3,Stadt Zürich,,,,22018,41918,28.3,34.4,65.6,,
9/1/1991,2,Kanton Zürich,Planungs- und Baugesetz (Änderung),2,Kanton Zürich,,,,169363,28686,27.3,85.5,14.5,,
9/1/1991,2,Kanton Zürich,Planungs- und Baugesetz (Änderung),3,Stadt Zürich,,,,48815,11145,27.8,81.4,18.6,,
9/1/1991,3,Stadt Zürich,"Einrichtung und Betrieb einer medizinischen Drogenstation an der Rosengartenstrasse 30; Bewilligung jährlicher Ausgaben von 5,25 Mio. Franken",3,Stadt Zürich,,,,34359,29895,28.3,53.5,46.5,,
9/1/1991,3,Stadt Zürich,Leistung zur Förderung des ausserschulischen Jugendsports;  Bewilligung jährlicher Ausgaben von 700'000 Franken,3,Stadt Zürich,,,,47964,15776,28.3,75.2,24.8,,
6/2/1991,1,Eidgenossenschaft,"Militärstrafgesetz (MStG), Aenderung vom 5. Oktober 1990",1,Eidgenossenschaft,,,4498883,817428,650634,33.3,55.7,44.3,,
6/2/1991,1,Eidgenossenschaft,"Militärstrafgesetz (MStG), Aenderung vom 5. Oktober 1990",2,Kanton Zürich,,,,170933,122089,39.1,58.3,41.7,,
6/2/1991,1,Eidgenossenschaft,"Militärstrafgesetz (MStG), Aenderung vom 5. Oktober 1990",3,Stadt Zürich,,,,47482,33872,36,58.4,41.6,,
6/2/1991,1,Eidgenossenschaft,Bundesbeschluss über die Neuordnung der Bundesfinanzen,1,Eidgenossenschaft,,,4498883,664271,790754,33.3,45.7,54.3,2 1/2,20 1/2
6/2/1991,1,Eidgenossenschaft,Bundesbeschluss über die Neuordnung der Bundesfinanzen,2,Kanton Zürich,,,,159259,129624,38.9,55.1,44.9,,
6/2/1991,1,Eidgenossenschaft,Bundesbeschluss über die Neuordnung der Bundesfinanzen,3,Stadt Zürich,,,,48701,31269,35.8,60.9,39.1,,
6/2/1991,2,Kanton Zürich,Wasserwirtschaftsgesetz,2,Kanton Zürich,,,,232665,42391,38.4,84.6,15.4,,
6/2/1991,2,Kanton Zürich,Wasserwirtschaftsgesetz,3,Stadt Zürich,,,,67172,10067,35.6,87,13,,
6/2/1991,2,Kanton Zürich,Kantonales Tierschutzgesetz (Neues Tierschutzgesetz),2,Kanton Zürich,,,,241061,51305,39.1,82.5,17.5,,
6/2/1991,2,Kanton Zürich,Kantonales Tierschutzgesetz (Neues Tierschutzgesetz),3,Stadt Zürich,,,,71165,10619,36.2,87,13,,
6/2/1991,2,Kanton Zürich,Volksschulgesetz (Änderung: Umschreibung des Bildungsziels in einem Zweckparagraphen),2,Kanton Zürich,,,,212812,53383,38.2,79.9,20.1,,
6/2/1991,2,Kanton Zürich,Volksschulgesetz (Änderung: Umschreibung des Bildungsziels in einem Zweckparagraphen),3,Stadt Zürich,,,,60748,12916,35.3,82.5,17.5,,
6/2/1991,2,Kanton Zürich,Gesetz über die Feuerpolizei und das Feuerwesen  (Änderung: Freiwilligkeit des Feuerwehrdienstes und Abschaffung der Ersatzabgaben),2,Kanton Zürich,,,,234656,50676,38.8,82.2,17.8,,
6/2/1991,2,Kanton Zürich,Gesetz über die Feuerpolizei und das Feuerwesen  (Änderung: Freiwilligkeit des Feuerwehrdienstes und Abschaffung der Ersatzabgaben),3,Stadt Zürich,,,,67443,11772,35.8,85.1,14.9,,
6/2/1991,2,Kanton Zürich,Volksinitiative 'Verbot von Geldspielautomaten',2,Kanton Zürich,,,,151315,145512,39.4,51,49,,
6/2/1991,2,Kanton Zürich,Volksinitiative 'Verbot von Geldspielautomaten',3,Stadt Zürich,,,,48260,34633,36.5,58.2,41.8,,
3/3/1991,1,Eidgenossenschaft,Bundesbeschluss vom 05.10.1990 über die Herabsetzung des Stimm- und Wahlrechtsalters auf 18 Jahre,1,Eidgenossenschaft,,,4349821,981422,367641,31.3,72.7,27.3,23    ,0
3/3/1991,1,Eidgenossenschaft,Bundesbeschluss vom 05.10.1990 über die Herabsetzung des Stimm- und Wahlrechtsalters auf 18 Jahre,2,Kanton Zürich,,,,176633,73311,33.8,70.7,29.3,,
3/3/1991,1,Eidgenossenschaft,Bundesbeschluss vom 05.10.1990 über die Herabsetzung des Stimm- und Wahlrechtsalters auf 18 Jahre,3,Stadt Zürich,,,,50556,18200,30.4,73.5,26.5,,
3/3/1991,1,Eidgenossenschaft,Volksinitiative 'zur Förderung des öffentlichen Verkehrs',1,Eidgenossenschaft,,,4349841,496645,840374,31.2,37.1,62.9,1 1/2,21 1/2
3/3/1991,1,Eidgenossenschaft,Volksinitiative 'zur Förderung des öffentlichen Verkehrs',2,Kanton Zürich,,,,108215,139721,33.7,43.6,56.4,,
3/3/1991,1,Eidgenossenschaft,Volksinitiative 'zur Förderung des öffentlichen Verkehrs',3,Stadt Zürich,,,,36566,31645,30.3,53.6,46.4,,
3/3/1991,2,Kanton Zürich,Gesetz über Leistungen an Arbeitslose,2,Kanton Zürich,,,,184871,50240,32.7,78.6,21.4,,
3/3/1991,2,Kanton Zürich,Gesetz über Leistungen an Arbeitslose,3,Stadt Zürich,,,,52679,12510,29.7,80.8,19.2,,
3/3/1991,2,Kanton Zürich,"Unterrichtsgesetz (Änderung: Mitwirkung von Privatdozenten, Assistenten und Studenten bei der Berufung von Professoren an die Universiät Zürich)",2,Kanton Zürich,,,,131354,104514,32.8,55.7,44.3,,
3/3/1991,2,Kanton Zürich,"Unterrichtsgesetz (Änderung: Mitwirkung von Privatdozenten, Assistenten und Studenten bei der Berufung von Professoren an die Universiät Zürich)",3,Stadt Zürich,,,,40834,24663,29.9,62.3,37.7,,
3/3/1991,2,Kanton Zürich,"Gerichtsverfassungsgesetz (Änderung: Neuregelung und Zuständigkeit von Geschworenengericht, Obergericht und Bezirksgericht)",2,Kanton Zürich,,,,171142,56549,31.7,75.2,24.8,,
3/3/1991,2,Kanton Zürich,"Gerichtsverfassungsgesetz (Änderung: Neuregelung und Zuständigkeit von Geschworenengericht, Obergericht und Bezirksgericht)",3,Stadt Zürich,,,,48478,13970,29.6,77.6,22.4,,
3/3/1991,2,Kanton Zürich,Jugendhilfegesetz (Änderung: Beiträge für die Betreuung von Kleinkindern),2,Kanton Zürich,,,,146056,94823,32.9,60.6,39.4,,
3/3/1991,2,Kanton Zürich,Jugendhilfegesetz (Änderung: Beiträge für die Betreuung von Kleinkindern),3,Stadt Zürich,,,,43424,23336,29.6,65,35,,
3/3/1991,3,Stadt Zürich,Betriebsbeitrag von jährlich Fr. 610 200.- an die Schauspielakademie Zürich (Allgemeiner Betrieb und Kitz-Junges Theater Zürich),3,Stadt Zürich,,,,41692,24880,29.9,62.6,37.4,,
3/3/1991,3,Stadt Zürich,"Objektkredit von 12,1 Mio. Franken für den Erwerb von Stockwerkeigentum an den Gewerbe- und Lagerhallen Aubrugg in der Gemeinde Wallisellen",3,Stadt Zürich,,,,43423,21357,29.6,67,33,,
12/2/1990,2,Kanton Zürich,Haftungsgesetz (Änderung),2,Kanton Zürich,,,,174474,37894,32.5,82.2,17.8,,
12/2/1990,2,Kanton Zürich,Haftungsgesetz (Änderung),3,Stadt Zürich,,,,65533,14839,41.2,81.5,18.5,,
12/2/1990,2,Kanton Zürich,Volksinitiative 'Stopp dem Wildwuchs von Spielsalons und Geldspielautomaten,2,Kanton Zürich,,,,147972,91443,33.1,61.8,38.2,,
12/2/1990,2,Kanton Zürich,Volksinitiative 'Stopp dem Wildwuchs von Spielsalons und Geldspielautomaten,3,Stadt Zürich,,,,64494,28677,42.3,69.2,30.8,,
12/2/1990,2,Kanton Zürich,Verkehrsabgabengesetz (Änderung),2,Kanton Zürich,,,,190839,51362,33.2,78.8,21.2,,
12/2/1990,2,Kanton Zürich,Verkehrsabgabengesetz (Änderung),3,Stadt Zürich,,,,71996,22170,42.3,76.5,23.5,,
12/2/1990,2,Kanton Zürich,Volksinitiative 'für ein kantonales Umweltabo',2,Kanton Zürich,,,,94130,142070,33.1,39.9,60.1,,
12/2/1990,2,Kanton Zürich,Volksinitiative 'für ein kantonales Umweltabo',3,Stadt Zürich,,,,41885,49663,42.1,45.8,54.2,,
12/2/1990,2,Kanton Zürich,"Beschluss des Kantonsrates über die Bewilligung eines Kredites für die Teilsanierung des Universitätsspitals Zürich  (Neubau Spitalapotheke und Materialverwaltung) (38,238 Mio.)",2,Kanton Zürich,,,,196318,41405,33.1,82.6,17.4,,
12/2/1990,2,Kanton Zürich,"Beschluss des Kantonsrates über die Bewilligung eines Kredites für die Teilsanierung des Universitätsspitals Zürich  (Neubau Spitalapotheke und Materialverwaltung) (38,238 Mio.)",3,Stadt Zürich,,,,75196,16762,42.2,81.8,18.2,,
12/2/1990,2,Kanton Zürich,Behördeninitiative von Stadt- und Gemeinderat Dübendorf betreffend Schaffung der rechtlichen Grundlagen für die Kompetenzerteilung an die Gemeinden zur Errichtung von Pflegeabteilungen,2,Kanton Zürich,,,,175011,48810,32.7,78.2,21.8,,
12/2/1990,2,Kanton Zürich,Behördeninitiative von Stadt- und Gemeinderat Dübendorf betreffend Schaffung der rechtlichen Grundlagen für die Kompetenzerteilung an die Gemeinden zur Errichtung von Pflegeabteilungen,3,Stadt Zürich,,,,71115,14451,41.5,83.1,16.9,,
12/2/1990,3,Stadt Zürich,"Sozialhilfe an Suchtmittelabhängige, psychisch Behinderte und sozial Auffällige in Not",3,Stadt Zürich,,,,52408,43979,42.8,54.4,45.6,,
12/2/1990,3,Stadt Zürich,Einrichtung eines gesamtstädtisches Behindertentransportsystem,3,Stadt Zürich,,,,85844,9718,42.7,89.8,10.2,,
12/2/1990,3,Stadt Zürich,"Pilotprojekt Fixerräume, Objektkredit Fr. 4,441'200.--",3,Stadt Zürich,,,,36460,60166,42.9,37.7,62.3,,
12/2/1990,3,Stadt Zürich,Neues Abfallkonzept: Vermeidung ökologischer Bewirtschaftung und umweltgerechte Beseitigung der Abfälle (neues Abfallkonzept)  (Änderung der Gemeindeordnung),3,Stadt Zürich,,,,66918,26638,42.4,71.5,28.5,,
12/2/1990,3,Stadt Zürich,"Anschlussgleis der Kläranlage Werdhölzli, Objektkredit von 16,5 Mio.",3,Stadt Zürich,,,,61691,30195,42.1,67.1,32.9,,
12/2/1990,3,Stadt Zürich,Neues Abfallkonzept: Objektkredit von 18 Mio. für die I. Etappe der Realisierung,3,Stadt Zürich,,,,62417,28853,42.4,68.4,31.6,,
9/23/1990,1,Eidgenossenschaft,Volksinitiative vom 23. April 1987  'Stopp dem Atomkraftwerkbau (Moratorium)',1,Eidgenossenschaft,,,,946077,789209,40.4,54.5,45.5,19 1/2,3 1/2
9/23/1990,1,Eidgenossenschaft,Volksinitiative vom 23. April 1987  'Stopp dem Atomkraftwerkbau (Moratorium)',2,Kanton Zürich,,,,175449,157618,45.1,52.7,47.3,,
9/23/1990,1,Eidgenossenschaft,Volksinitiative vom 23. April 1987  'Stopp dem Atomkraftwerkbau (Moratorium)',3,Stadt Zürich,,,,59948,39970,44,60,40,,
9/23/1990,1,Eidgenossenschaft,Volksiniative vom 1. Oktober 1987  'für den Ausstieg aus der Atomenergie',1,Eidgenossenschaft,,,,816289,915739,40.4,47.1,52.9,7    ,16    
9/23/1990,1,Eidgenossenschaft,Volksiniative vom 1. Oktober 1987  'für den Ausstieg aus der Atomenergie',2,Kanton Zürich,,,,149561,182714,45.1,45,55,,
